,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4_km,methane_fraction_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,kgh_ch4_su_normalized
10214,2022-11-07 19:25:04,13.95576,bc,0,0.945616,13.19678994816,0.96,13.397529599999999,0.93,12.9788568
10215,2022-11-07 19:25:05,13.96404,bc,0,0.945616,13.204619648640001,0.96,13.4054784,0.93,12.986557200000002
10216,2022-11-07 19:25:06,13.96332,bc,0,0.945616,13.20393880512,0.96,13.4047872,0.93,12.9858876
10217,2022-11-07 19:25:07,13.96332,bc,0,0.945616,13.20393880512,0.96,13.4047872,0.93,12.9858876
10218,2022-11-07 19:25:08,13.9716,bc,0,0.945616,13.2117685056,0.96,13.412736,0.93,12.993588
10219,2022-11-07 19:25:09,13.9788,bc,0,0.945616,13.2185769408,0.96,13.419647999999999,0.93,13.000284
10220,2022-11-07 19:25:10,13.97412,bc,0,0.945616,13.21415145792,0.96,13.4151552,0.93,12.9959316
10221,2022-11-07 19:25:11,13.97664,bc,0,0.945616,13.21653441024,0.96,13.4175744,0.93,12.9982752
10222,2022-11-07 19:25:12,13.9734,bc,0,0.945616,13.2134706144,0.96,13.414463999999999,0.93,12.995262
10223,2022-11-07 19:25:13,13.97556,bc,0,0.945616,13.21551314496,0.96,13.4165376,0.93,12.9972708
10224,2022-11-07 19:25:14,13.97772,bc,0,0.945616,13.21755567552,0.96,13.418611199999999,0.93,12.999279600000001
10225,2022-11-07 19:25:15,13.98636,bc,0,0.945616,13.22572579776,0.96,13.4269056,0.93,13.0073148
10226,2022-11-07 19:25:16,13.9896,bc,0,0.945616,13.2287895936,0.96,13.430015999999998,0.93,13.010328
10227,2022-11-07 19:25:17,13.98996,bc,0,0.945616,13.22913001536,0.96,13.4303616,0.93,13.0106628
10228,2022-11-07 19:25:18,13.9824,bc,0,0.945616,13.2219811584,0.96,13.423104,0.93,13.003632000000001
10229,2022-11-07 19:25:19,13.97592,bc,0,0.945616,13.21585356672,0.96,13.4168832,0.93,12.997605600000002
10230,2022-11-07 19:25:20,13.9788,bc,0,0.945616,13.2185769408,0.96,13.419647999999999,0.93,13.000284
10231,2022-11-07 19:25:21,13.97808,bc,0,0.945616,13.21789609728,0.96,13.4189568,0.93,12.9996144
